timestamp,cpu_percent,memory_percent,disk_read_mbps,disk_write_mbps,network_in_mbps,network_out_mbps,requests_per_second,error_rate,p99_latency_ms,is_anomaly
2024-01-15T01:18:50Z,46.3906,59.3253,9.9440,9.5086,34.3428,9.2461,152.7034,0.019692,67.1500,0
2024-01-15T01:19:00Z,42.1536,65.2242,16.5019,8.7947,40.8601,7.8846,145.6650,0.016433,81.3046,0
2024-01-15T01:19:10Z,47.0735,57.1762,18.5422,5.6628,41.3844,8.2544,137.4397,0.003133,100.8733,0
2024-01-15T01:19:20Z,45.6101,61.5844,19.9979,8.6841,46.3167,12.2241,133.0710,0.014279,1905.8843,1
2024-01-15T01:19:30Z,42.8778,57.4455,15.1679,6.5475,41.5876,11.2751,148.8427,0.009550,65.3862,0
2024-01-15T01:19:40Z,37.2204,56.9241,11.9561,6.6430,49.9962,8.2881,136.3829,0.009291,82.0545,0
2024-01-15T01:19:50Z,42.2303,57.1302,14.6470,7.7623,29.8258,7.7876,145.8793,0.013951,83.7932,0
2024-01-15T01:20:00Z,40.3993,65.4284,11.9487,8.5040,37.9695,11.3444,141.8536,0.009705,87.9125,0
2024-01-15T01:20:10Z,38.7624,64.0884,18.4007,10.8544,35.2994,14.0452,155.1791,0.007009,82.8602,0
2024-01-15T01:20:20Z,42.8034,58.1911,12.8156,8.4262,33.7543,5.8927,152.0549,0.002377,85.2701,0
2024-01-15T01:20:30Z,45.3266,57.7799,17.7723,5.3587,49.4228,4.6825,145.7344,0.006460,90.1389,0
2024-01-15T01:20:40Z,49.1180,58.1423,14.0790,7.0388,43.4108,10.6175,145.1163,0.004932,70.6244,0
2024-01-15T01:20:50Z,51.5995,59.1303,13.9295,8.9122,43.9631,10.3547,142.3160,0.000497,87.5797,0
2024-01-15T01:21:00Z,53.9976,60.4161,15.3043,10.6588,31.8754,12.4686,159.5781,0.013239,80.6272,0
2024-01-15T01:21:10Z,49.9618,54.9608,13.0177,9.0799,41.3712,11.5314,145.4983,0.014501,62.3235,0
2024-01-15T01:21:20Z,40.3160,66.6511,17.9695,8.6299,45.2053,16.0324,136.0486,0.005072,58.1685,0
2024-01-15T01:21:30Z,38.7606,56.4308,16.0928,8.8036,38.5237,11.1232,156.9860,0.008644,83.8710,0
2024-01-15T01:21:40Z,39.7664,59.4539,18.0657,10.3049,38.5039,15.6281,132.6639,0.008810,74.4989,0
2024-01-15T01:21:50Z,42.1809,54.1390,8.5831,4.9608,41.2523,20.0391,136.1437,0.008414,99.9937,0
2024-01-15T01:22:00Z,27.6782,58.7010,14.0398,8.8377,31.0520,10.6068,140.1433,0.005709,88.7682,0
2024-01-15T01:22:10Z,49.9740,60.4307,14.9781,10.7712,41.6834,16.2971,161.1747,0.015689,26.9776,0
2024-01-15T01:22:20Z,40.5679,63.5990,14.7063,7.7707,41.9645,14.3262,150.2688,0.208256,66.7395,1
2024-01-15T01:22:30Z,43.6204,59.6189,10.9030,9.2223,40.9046,10.6797,156.1242,0.004789,50.4857,0
2024-01-15T01:22:40Z,40.3295,57.5685,10.5862,4.9750,32.9663,11.3761,150.4254,0.004949,78.6735,0
2024-01-15T01:22:50Z,34.3573,59.8950,12.4201,6.6678,38.7777,9.8793,131.8131,0.013562,70.9351,0
2024-01-15T01:23:00Z,43.6179,61.0556,19.1881,7.7116,45.7089,8.7367,138.0043,0.014300,96.5061,0
2024-01-15T01:23:10Z,37.6012,60.0247,15.6990,5.9902,44.8317,12.2552,159.3310,0.013324,76.8106,0
2024-01-15T01:23:20Z,50.5666,63.7438,16.1527,3.6438,38.3132,12.2332,136.7468,0.010640,92.4823,0
2024-01-15T01:23:30Z,54.4582,55.2162,14.2329,10.5188,52.7053,15.0982,127.3039,0.008814,72.8289,0
2024-01-15T01:23:40Z,36.2738,61.5533,14.7304,7.9746,51.1088,10.1139,145.0196,0.008808,75.4889,0
2024-01-15T01:23:50Z,44.2598,58.9599,12.8163,6.4713,36.7594,14.0559,143.0990,0.011421,91.2941,0
2024-01-15T01:24:00Z,41.6268,60.9183,16.4183,9.2898,51.1222,12.4010,141.8930,0.009700,72.2578,0
2024-01-15T01:24:10Z,47.5134,59.6931,12.6516,8.0250,43.0741,9.9337,142.7838,0.007524,82.7456,0
2024-01-15T01:24:20Z,42.9255,59.1290,17.9843,8.6994,44.6490,15.6442,132.8971,0.004766,73.5054,0
2024-01-15T01:24:30Z,37.4367,62.3548,10.6797,6.8220,31.3170,16.9683,146.0685,0.007403,81.7056,0
2024-01-15T01:24:40Z,48.9464,58.7861,10.6196,8.8368,37.7852,8.7469,149.7035,0.013536,93.3556,0
2024-01-15T01:24:50Z,38.7375,56.8030,17.9188,6.2081,27.8490,14.4371,141.5400,0.015577,83.2201,0
2024-01-15T01:25:00Z,41.0911,60.8793,15.4596,5.2934,42.5967,13.0035,156.3465,0.001866,70.0342,0
2024-01-15T01:25:10Z,50.5104,57.4744,14.3797,5.6164,45.7654,4.2643,141.0368,0.006599,89.1308,0
2024-01-15T01:25:20Z,36.7292,57.6144,10.1509,9.3904,34.3562,11.3919,147.0016,0.008282,97.7803,0
2024-01-15T01:25:30Z,41.3620,57.6675,13.1695,4.5044,34.9573,15.3534,171.5013,0.012173,83.0485,0
2024-01-15T01:25:40Z,44.7812,57.5755,10.5952,8.1053,52.4227,14.9783,165.6257,0.002969,79.8111,0
2024-01-15T01:25:50Z,44.0731,62.6728,17.9770,5.9761,46.6987,13.5194,163.5203,0.007359,97.8135,0
2024-01-15T01:26:00Z,40.1362,67.2676,7.1698,10.2696,38.0684,13.0765,178.6052,0.010748,73.5412,0
2024-01-15T01:26:10Z,45.6585,57.9299,17.7720,10.9459,44.0863,13.2173,140.8562,0.016447,56.9921,0
2024-01-15T01:26:20Z,42.7159,57.6482,13.7766,9.7875,32.6130,14.5505,143.4972,0.005162,85.5938,0
2024-01-15T01:26:30Z,48.7736,61.4582,13.5335,10.9780,39.8096,12.7695,152.3653,0.017954,82.3628,0
2024-01-15T01:26:40Z,30.2056,64.0711,18.7070,9.4545,32.3773,13.6698,152.8346,0.003393,71.5663,0
2024-01-15T01:26:50Z,45.6638,57.4415,13.9461,7.2121,44.0468,8.8800,141.5680,0.012100,70.9513,0
2024-01-15T01:27:00Z,38.9397,62.5622,9.4344,12.1051,28.6300,10.0539,158.3292,0.013740,76.9671,0
2024-01-15T01:27:10Z,41.7039,69.1288,14.1136,8.4035,31.1999,17.5560,159.6141,0.014804,88.9496,0
2024-01-15T01:27:20Z,46.2518,60.2808,11.4180,5.3359,38.9919,12.9127,140.1245,0.017225,62.3580,0
2024-01-15T01:27:30Z,45.4797,60.2703,11.8799,11.4692,36.4910,11.8038,152.4076,0.017361,68.3729,0
2024-01-15T01:27:40Z,42.6919,60.1826,13.2000,8.2043,63.1057,14.9131,154.9214,0.003477,78.5728,0
2024-01-15T01:27:50Z,46.3681,62.0495,13.0547,9.0930,44.8070,12.3182,148.5969,0.012367,85.9929,0
2024-01-15T01:28:00Z,47.5310,63.2731,15.8299,6.5453,37.1951,8.7083,156.0441,0.000524,76.5301,0
2024-01-15T01:28:10Z,46.1345,62.2177,14.3000,1.6465,40.6471,12.2823,142.7106,0.003374,87.8441,0
2024-01-15T01:28:20Z,43.9476,57.8925,11.8459,5.3834,43.6147,13.2102,143.2642,0.012516,79.3938,0
2024-01-15T01:28:30Z,36.0634,57.2334,18.2159,6.8941,40.7123,12.3179,149.0059,0.014897,72.7714,0
2024-01-15T01:28:40Z,51.7927,59.5777,21.4835,9.1393,26.9981,6.2968,129.8398,0.014648,88.5279,0
2024-01-15T01:28:50Z,40.9400,64.2349,17.5318,5.3298,48.7064,11.9721,133.9568,0.007206,74.7743,0
2024-01-15T01:29:00Z,43.3120,58.9217,10.7148,7.1189,40.6094,11.5946,154.1209,0.011349,70.0452,0
2024-01-15T01:29:10Z,45.6555,60.9198,15.6155,11.9569,50.3175,8.8442,134.5260,0.016786,73.4539,0
2024-01-15T01:29:20Z,51.6822,64.7456,18.0036,10.1299,48.3593,9.7194,171.2246,0.007821,76.1605,0
2024-01-15T01:29:30Z,40.9154,64.6516,13.3290,9.4226,36.9959,6.1847,160.0277,0.010551,66.8441,0
2024-01-15T01:29:40Z,52.2772,63.0507,13.0010,9.2081,58.5620,14.7589,149.5154,0.015366,45.5840,0
2024-01-15T01:29:50Z,45.1475,62.2478,18.1448,10.1167,50.7571,12.8501,164.6380,0.016762,67.5887,0
2024-01-15T01:30:00Z,50.4040,62.4674,14.9878,10.1732,43.6152,10.9689,135.8360,0.001029,73.9641,0
2024-01-15T01:30:10Z,41.2010,63.9893,12.7874,3.2792,38.1692,8.7945,151.2949,0.014854,58.2931,0
2024-01-15T01:30:20Z,44.2065,60.6995,20.3095,6.9512,29.7114,12.4366,159.3773,0.008129,73.6969,0
2024-01-15T01:30:30Z,40.0155,62.0349,14.6654,3.0271,35.6027,14.9122,156.1489,0.010748,58.4464,0
2024-01-15T01:30:40Z,49.4079,61.5031,16.6768,10.8763,48.9845,9.4358,148.1602,0.011629,63.5730,0
2024-01-15T01:30:50Z,38.6112,62.4653,19.4824,6.0659,34.8870,15.4523,155.6916,0.007808,97.3290,0
2024-01-15T01:31:00Z,28.9464,63.9110,15.9915,8.1567,40.5565,11.1374,164.3022,0.016134,71.7533,0
2024-01-15T01:31:10Z,39.8781,62.0099,13.7896,4.0038,31.2977,13.6134,152.2595,0.006793,66.0652,0
2024-01-15T01:31:20Z,52.1544,62.1444,16.2582,8.8993,46.5209,12.7938,154.0367,0.004688,89.5873,0
2024-01-15T01:31:30Z,50.5912,63.5922,17.1792,8.4293,34.6197,13.0609,141.1683,0.015350,40.5660,0
2024-01-15T01:31:40Z,38.5987,68.1532,13.5516,7.5006,47.3382,7.4407,152.3486,0.003322,76.1057,0
2024-01-15T01:31:50Z,46.9308,56.8621,17.3537,5.9706,37.1689,12.7722,149.9071,0.017844,97.0903,0
2024-01-15T01:32:00Z,44.9218,60.3365,14.6625,8.0185,41.4835,13.1710,139.1733,0.001487,56.4599,0
2024-01-15T01:32:10Z,49.3446,60.1487,13.0937,6.4466,32.5057,5.9772,163.6961,0.008936,77.3413,0
2024-01-15T01:32:20Z,32.5508,60.8862,11.3455,5.4956,39.5583,12.2346,151.8161,0.012490,73.3932,0
2024-01-15T01:32:30Z,44.3955,61.1522,11.2719,8.6581,53.4675,10.6983,144.6453,0.013090,105.1146,0
2024-01-15T01:32:40Z,50.3961,60.2336,16.9953,10.6652,51.0915,13.1552,149.1385,0.015211,66.2937,0
2024-01-15T01:32:50Z,52.6560,65.6569,16.3245,9.1079,37.7370,12.7644,140.2900,0.017917,101.2235,0
2024-01-15T01:33:00Z,41.1598,59.4553,16.4270,10.8517,33.6362,16.6342,149.4881,0.012017,77.6702,0
2024-01-15T01:33:10Z,34.8173,61.5517,18.3281,3.8138,41.6458,16.2187,169.7481,0.005247,84.1433,0
2024-01-15T01:33:20Z,43.5694,56.7752,16.9928,7.7943,48.5626,15.3015,156.7281,0.010992,89.9058,0
2024-01-15T01:33:30Z,40.4718,57.4806,20.2065,5.1915,31.4393,9.3306,141.2550,0.016388,114.8247,0
2024-01-15T01:33:40Z,53.3762,64.0200,5.1265,8.4468,27.2162,8.8905,148.8437,0.017956,79.0208,0
2024-01-15T01:33:50Z,41.2030,55.4166,11.9705,7.0477,37.5227,11.7292,151.3958,0.011419,79.4673,0
2024-01-15T01:34:00Z,45.1213,60.2020,11.6382,7.5561,44.4116,6.6841,144.8110,0.011092,77.7866,0
2024-01-15T01:34:10Z,44.7014,62.5136,14.5047,7.1803,51.0800,14.8874,158.1233,0.007367,102.0089,0
2024-01-15T01:34:20Z,44.9831,60.3343,10.0489,8.9625,45.7387,9.8262,154.3907,0.005340,59.2823,0
2024-01-15T01:34:30Z,46.5945,66.7435,17.7282,7.7433,41.7897,9.8742,155.6199,0.015897,73.7679,0
2024-01-15T01:34:40Z,45.5174,59.8229,18.5857,5.7790,58.1549,14.4420,142.5733,0.000689,90.9705,0
2024-01-15T01:34:50Z,48.1148,59.7946,16.3926,7.3054,38.9242,11.4868,145.6178,0.013667,78.6982,0
2024-01-15T01:35:00Z,33.3458,61.9975,8.3555,5.5604,43.3057,16.8022,153.6535,0.014608,77.5345,0
2024-01-15T01:35:10Z,52.5908,63.5961,16.0705,5.5630,40.8457,15.3847,163.2350,0.007314,63.3392,0
2024-01-15T01:35:20Z,38.6004,57.3538,20.1387,6.7755,42.7466,11.5987,160.9363,0.006524,108.0665,0
2024-01-15T01:35:30Z,50.2748,62.4617,14.6114,7.4984,52.2002,5.8837,152.8498,0.003035,77.2684,0
2024-01-15T01:35:40Z,51.2651,60.3693,16.8691,9.3613,29.2000,13.4909,151.5026,0.011742,87.5559,0
2024-01-15T01:35:50Z,42.5296,59.1921,12.5622,6.4130,49.6252,10.1435,164.3883,0.006853,52.7801,0
2024-01-15T01:36:00Z,44.2818,62.6058,15.4507,6.8096,39.4215,15.4454,169.3880,0.008433,93.3864,0
2024-01-15T01:36:10Z,46.5522,64.5288,20.8938,7.6105,33.6316,17.6557,149.3879,0.007397,59.1920,0
2024-01-15T01:36:20Z,45.3117,61.9882,14.3658,8.9503,39.6661,13.9119,150.1901,0.009492,74.3773,0
2024-01-15T01:36:30Z,49.4081,59.3995,14.5570,6.5676,57.0634,9.0865,159.3375,0.013381,93.1433,0
2024-01-15T01:36:40Z,53.4212,61.2734,17.6597,7.7260,37.4951,8.7322,146.8054,0.021631,99.4444,0
2024-01-15T01:36:50Z,44.4611,55.1554,12.3952,5.1427,44.3511,11.2587,131.4793,0.014051,94.5814,0
2024-01-15T01:37:00Z,37.4549,64.4939,13.7538,278.1837,50.7779,13.4561,146.7211,0.008226,91.1295,1
2024-01-15T01:37:10Z,43.6975,57.8336,8.2351,9.9801,38.7883,7.9285,153.7246,0.008306,79.6304,0
2024-01-15T01:37:20Z,38.9555,64.0372,12.3374,8.8676,47.3367,12.2112,149.0871,0.015073,70.3033,0
2024-01-15T01:37:30Z,44.0136,61.0252,11.8948,6.8810,41.6913,11.1173,131.8657,0.009307,64.6272,0
2024-01-15T01:37:40Z,43.0605,60.2362,12.0604,13.6393,32.8593,11.5707,165.2739,0.007275,78.7717,0
2024-01-15T01:37:50Z,45.7563,60.9388,16.8403,5.4821,42.4434,13.7206,149.7243,0.012043,69.2199,0
2024-01-15T01:38:00Z,47.2398,58.9380,11.9878,6.8089,39.6366,9.8650,154.6567,0.007205,73.3475,0
2024-01-15T01:38:10Z,52.1840,64.3877,18.1249,7.7050,44.8899,15.5971,145.2759,0.018370,84.5360,0
2024-01-15T01:38:20Z,52.0440,60.4961,12.7824,9.7474,34.3128,12.9060,142.6794,0.000000,86.0311,0
2024-01-15T01:38:30Z,41.0221,63.5617,15.2559,7.0205,37.7928,7.5252,157.0598,0.008970,83.8614,0
2024-01-15T01:38:40Z,37.2676,55.6141,17.3756,8.5005,37.9448,11.0808,158.2494,0.016598,81.8683,0
2024-01-15T01:38:50Z,38.7215,60.1177,17.3482,10.0164,28.1309,11.3760,168.7735,0.005984,94.1020,0
2024-01-15T01:39:00Z,47.1470,62.5584,13.9780,11.4067,24.6646,15.5492,157.1359,0.012995,51.6945,0
2024-01-15T01:39:10Z,45.2824,57.0087,13.3467,11.6980,35.4489,10.9112,138.4083,0.011686,65.2523,0
2024-01-15T01:39:20Z,47.4716,62.3637,17.7592,8.2017,38.4156,10.4699,125.9218,0.015285,40.6741,0
2024-01-15T01:39:30Z,43.5981,59.6402,19.6660,8.7716,42.8477,10.4284,139.3146,0.008788,89.6319,0
2024-01-15T01:39:40Z,37.9773,63.6362,15.4464,8.2517,31.5426,12.3148,154.5581,0.011219,69.1979,0
2024-01-15T01:39:50Z,39.8918,62.0784,14.5149,7.9084,41.0896,13.2674,156.6865,0.004660,68.0838,0
2024-01-15T01:40:00Z,44.9825,60.6973,18.0312,10.6241,38.1970,15.8919,142.0364,0.017871,83.9750,0
2024-01-15T01:40:10Z,96.9272,66.3972,17.3113,8.2039,30.2193,10.3493,128.6423,0.013952,102.1482,1
2024-01-15T01:40:20Z,54.1667,58.5528,10.4152,8.4897,44.7452,16.1210,168.7366,0.015924,95.6493,0
2024-01-15T01:40:30Z,44.9992,57.1227,17.7863,7.1197,48.2389,8.5160,152.5206,0.007347,89.4693,0
2024-01-15T01:40:40Z,50.7033,63.1082,12.5163,9.4638,38.9420,7.4444,157.8957,0.006992,43.7088,0
2024-01-15T01:40:50Z,53.6178,65.3463,10.0136,9.5308,22.0925,11.6762,155.2598,0.006575,60.0954,0
2024-01-15T01:41:00Z,38.2282,60.7589,17.2018,9.3649,32.5367,4.2205,152.9893,0.000000,86.9715,0
2024-01-15T01:41:10Z,49.8285,63.1864,20.5031,6.7992,43.2957,8.8598,159.5360,0.010792,54.5462,0
2024-01-15T01:41:20Z,46.0528,56.0319,17.6377,7.3447,30.2056,5.6374,166.1626,0.009531,89.9280,0
2024-01-15T01:41:30Z,50.1139,59.2596,15.1454,8.4595,39.3042,11.5672,135.5035,0.008836,80.0409,0
2024-01-15T01:41:40Z,42.2071,59.8072,13.6359,10.6424,40.7516,7.5959,142.7855,0.009272,67.7785,0
2024-01-15T01:41:50Z,46.6295,57.6981,14.8870,8.9106,30.7116,17.0664,156.2711,0.020281,78.1979,0
2024-01-15T01:42:00Z,36.4507,63.2686,14.2402,8.1912,45.2074,15.9464,158.2565,0.000000,88.1782,0
2024-01-15T01:42:10Z,50.3327,57.5581,18.2723,5.8912,36.1046,8.4758,150.3652,0.003688,83.6345,0
2024-01-15T01:42:20Z,49.4679,62.2822,12.5428,6.9453,33.9195,7.4195,153.7814,0.011739,73.3782,0
2024-01-15T01:42:30Z,44.4022,91.6536,11.3018,8.2671,28.8440,9.6801,161.8078,0.015146,79.2181,1
2024-01-15T01:42:40Z,41.8252,58.2735,15.9338,7.6071,37.5442,14.5624,163.4675,0.010549,50.9698,0
2024-01-15T01:42:50Z,48.2705,63.4304,13.6283,7.1129,29.9547,14.9105,153.8332,0.004969,92.4372,0
2024-01-15T01:43:00Z,51.9252,64.1622,13.1762,10.0276,40.6814,9.2794,147.6207,0.006862,63.8194,0
2024-01-15T01:43:10Z,48.1717,62.8558,9.4087,6.3953,38.5299,21.5784,164.6372,0.007079,86.1981,0
2024-01-15T01:43:20Z,53.9701,64.6958,17.2514,9.0164,53.1140,14.2119,148.0817,0.010531,86.1622,0
2024-01-15T01:43:30Z,38.9466,62.6120,11.9877,6.7055,38.6723,8.5655,162.9801,0.001874,87.3776,0
2024-01-15T01:43:40Z,53.6681,62.1014,17.5592,6.0077,44.7217,19.4688,154.4158,0.004395,97.0798,0
2024-01-15T01:43:50Z,43.5706,61.9492,11.8237,5.4309,35.4672,9.1724,153.6899,0.011711,86.8583,0
2024-01-15T01:44:00Z,44.2984,64.6245,12.6379,11.4214,44.9613,12.7972,139.1877,0.014870,72.9825,0
2024-01-15T01:44:10Z,42.9188,60.3626,15.8213,8.5359,45.6105,13.5631,145.2408,0.005021,74.1055,0
2024-01-15T01:44:20Z,91.7064,62.0025,16.5183,9.1692,43.8718,7.8479,163.9488,0.018744,96.8558,1
2024-01-15T01:44:30Z,44.7073,61.2821,16.0384,12.0937,35.2526,9.0475,136.8701,0.002370,97.3238,0
2024-01-15T01:44:40Z,46.5944,65.5026,13.4788,7.9984,34.5883,8.6067,157.1970,0.003973,73.4776,0
2024-01-15T01:44:50Z,46.0894,62.0023,12.4260,9.6171,28.6320,13.7021,139.8295,0.013222,75.8526,0
2024-01-15T01:45:00Z,46.9530,63.9771,9.9834,10.1706,49.2752,13.2751,153.8589,0.007674,63.6738,0
2024-01-15T01:45:10Z,96.7319,60.7331,20.1747,9.3930,47.1752,10.2640,161.7755,0.003369,54.2206,1
2024-01-15T01:45:20Z,46.9833,59.4987,12.5596,7.4404,47.3389,11.2654,157.4326,0.007641,99.8582,0
2024-01-15T01:45:30Z,38.7811,64.1925,13.3905,9.5218,39.1529,16.7069,165.5311,0.010314,90.2670,0
2024-01-15T01:45:40Z,52.2224,59.5365,18.7196,5.6557,38.2532,12.4375,168.0287,0.003074,95.7604,0
2024-01-15T01:45:50Z,44.0776,64.2681,10.9919,10.6489,29.6365,14.0934,141.8201,0.005347,79.4442,0
2024-01-15T01:46:00Z,49.3297,57.1690,14.3237,8.1363,50.8518,13.3818,143.5956,0.003545,89.9589,0
2024-01-15T01:46:10Z,49.9891,61.2183,16.1445,9.3194,48.0702,17.5510,152.1777,0.010800,51.0360,0
2024-01-15T01:46:20Z,47.3487,59.1746,10.1547,8.4418,39.1819,16.5652,164.1161,0.002059,84.9198,0
2024-01-15T01:46:30Z,51.1103,66.8719,9.9395,9.0658,36.2099,18.4374,148.5969,0.005772,63.1936,0
2024-01-15T01:46:40Z,49.5001,61.4092,14.4501,6.8406,33.1171,13.8497,155.6285,0.012155,55.4409,0
2024-01-15T01:46:50Z,55.1853,61.1129,11.8557,9.9272,35.7614,11.3042,151.5006,0.009262,70.5012,0
2024-01-15T01:47:00Z,47.0785,59.3292,13.4165,8.0387,46.7101,8.8117,164.1606,0.009877,73.1028,0
2024-01-15T01:47:10Z,41.5989,100.0000,16.9716,7.7946,51.0633,14.4071,150.7768,0.007778,64.7904,1
2024-01-15T01:47:20Z,51.2536,61.2872,15.6939,9.9119,30.4406,13.8753,167.5516,0.012827,112.8492,0
2024-01-15T01:47:30Z,50.0203,59.2841,18.2480,6.2810,27.3439,10.6262,138.5279,0.015922,80.5987,0
2024-01-15T01:47:40Z,53.7013,61.1606,19.2695,11.1177,44.8633,12.4820,161.8378,0.015103,71.0427,0
2024-01-15T01:47:50Z,51.0926,61.0104,11.9037,7.8867,46.9209,15.4961,154.6847,0.014005,77.9710,0
2024-01-15T01:48:00Z,36.5791,64.5646,14.5319,11.7495,48.6459,10.3918,150.7965,0.011179,78.5628,0
2024-01-15T01:48:10Z,40.5726,55.4399,12.6726,6.5926,33.4792,12.3763,159.4774,0.012299,95.4386,0
2024-01-15T01:48:20Z,43.9517,62.1348,17.7729,6.5693,17.6182,15.2307,146.1580,0.007936,98.1944,0
2024-01-15T01:48:30Z,51.5776,60.6528,16.6412,7.1924,54.8378,11.9978,137.8780,0.003199,71.4362,0
2024-01-15T01:48:40Z,46.8691,61.8453,15.2000,6.7449,45.2777,10.9186,152.0758,0.010026,74.1806,0
2024-01-15T01:48:50Z,50.0308,63.9485,17.0125,8.8548,38.3686,11.6763,158.7451,0.002401,85.8174,0
2024-01-15T01:49:00Z,43.7057,60.1526,13.5347,6.5025,50.7436,13.1389,133.4051,0.013524,112.6838,0
2024-01-15T01:49:10Z,46.4508,65.9932,19.3451,8.5192,33.8145,13.4750,140.9277,0.003506,74.0526,0
2024-01-15T01:49:20Z,46.3590,64.1093,15.3959,5.9994,45.4214,12.2635,148.9760,0.013271,57.5538,0
2024-01-15T01:49:30Z,36.5733,60.2780,20.1427,7.6003,22.0143,15.3567,149.0501,0.008578,85.2215,0
2024-01-15T01:49:40Z,48.1934,65.0043,13.1905,9.0226,37.1899,11.2309,148.3658,0.012241,88.2425,0
2024-01-15T01:49:50Z,53.0281,53.8705,14.3239,6.7119,29.6578,10.4301,134.3853,0.002888,76.3068,0
2024-01-15T01:50:00Z,44.5531,62.1679,15.8070,6.3974,52.0885,11.5481,154.5848,0.013593,62.5220,0
2024-01-15T01:50:10Z,49.4035,65.0615,13.2120,5.9401,39.4477,7.3287,160.5073,0.011802,67.0225,0
2024-01-15T01:50:20Z,46.6818,61.4059,14.8008,5.7741,43.4687,6.3764,167.0021,0.011455,76.3183,0
2024-01-15T01:50:30Z,42.4287,62.1068,11.7234,8.6496,33.1668,16.7596,148.1258,0.010489,85.8739,0
2024-01-15T01:50:40Z,46.1705,66.4453,14.4782,8.1537,38.9657,12.3011,150.9511,0.005392,61.8262,0
2024-01-15T01:50:50Z,50.7361,61.5904,12.4811,9.0702,29.7807,9.1924,133.2697,0.005903,55.8392,0
2024-01-15T01:51:00Z,48.7902,63.4495,16.8645,5.1748,40.7060,12.6474,151.6879,0.010331,81.4878,0
2024-01-15T01:51:10Z,56.2502,60.7581,14.6944,8.1400,35.5041,10.6834,159.6463,0.016700,65.8568,0
2024-01-15T01:51:20Z,45.6814,62.0596,12.8750,8.4651,35.8175,17.4201,150.3447,0.012835,103.2506,0
2024-01-15T01:51:30Z,52.5201,58.9840,16.7739,5.1465,33.8496,12.8240,157.3867,0.005152,90.6110,0
2024-01-15T01:51:40Z,56.6703,59.4478,16.4680,6.9263,41.4551,12.2188,146.1952,0.007069,77.5732,0
2024-01-15T01:51:50Z,53.9037,65.1404,17.8081,6.6758,33.0661,10.3614,159.8201,0.009162,63.3048,0
2024-01-15T01:52:00Z,40.0890,61.8506,12.3096,3.8570,47.6735,8.2149,137.2408,0.012039,77.4800,0
2024-01-15T01:52:10Z,41.8498,66.1192,13.4248,6.5557,46.9607,13.7541,156.5295,0.012035,102.1537,0
2024-01-15T01:52:20Z,43.7020,62.2599,16.9392,9.9365,45.1677,5.0843,150.3516,0.010144,26.6305,0
2024-01-15T01:52:30Z,40.1481,61.7649,19.4994,9.8051,54.1081,6.5613,157.3154,0.008712,86.2861,0
2024-01-15T01:52:40Z,41.4615,60.7658,20.2550,7.8604,41.6657,6.8940,137.8245,0.006267,98.4599,0
2024-01-15T01:52:50Z,38.7182,62.8559,15.5874,11.3804,35.2533,16.8991,153.9097,0.018612,75.8512,0
2024-01-15T01:53:00Z,48.2922,61.0194,11.7019,7.0897,41.9967,13.3041,160.4868,0.014552,76.8074,0
2024-01-15T01:53:10Z,39.0743,56.0440,15.0613,9.0760,46.2730,12.6470,153.2699,0.013935,117.8572,0
2024-01-15T01:53:20Z,56.3455,62.3546,12.5674,8.2708,42.9873,14.0765,155.7218,0.004946,72.2648,0
2024-01-15T01:53:30Z,44.1546,56.9422,14.0224,9.3697,46.4553,17.5792,147.4919,0.015751,74.6138,0
2024-01-15T01:53:40Z,51.9685,61.0154,15.6025,4.8449,36.9797,11.8760,152.7314,0.014307,82.2425,0
2024-01-15T01:53:50Z,41.6304,68.7495,16.5671,9.5242,48.4982,20.3120,154.2197,0.013099,50.8068,0
2024-01-15T01:54:00Z,37.8238,65.1919,13.1435,4.1256,38.7658,9.4384,147.7258,0.017774,96.6782,0
2024-01-15T01:54:10Z,42.9169,58.6177,17.4469,10.1291,32.7337,9.6121,150.9180,0.004851,102.6517,0
2024-01-15T01:54:20Z,48.6003,56.0656,18.2150,9.2545,30.1803,15.0466,167.1064,0.005847,69.9375,0
2024-01-15T01:54:30Z,46.0979,61.1421,17.5315,7.7135,38.6886,14.8852,150.4023,0.009484,108.3007,0
2024-01-15T01:54:40Z,41.7461,63.8563,14.3496,4.1853,39.4167,15.5638,170.3518,0.015899,95.2712,0
2024-01-15T01:54:50Z,45.0429,64.9335,15.0894,8.2888,53.1893,7.8597,150.6600,0.016837,71.5096,0
2024-01-15T01:55:00Z,47.4521,64.7315,12.2517,4.8148,36.0579,11.2727,146.7218,0.015685,94.2721,0
2024-01-15T01:55:10Z,50.7417,62.8135,11.7511,9.2747,46.7075,10.8765,160.8394,0.007649,83.5999,0
2024-01-15T01:55:20Z,53.6855,64.3582,11.8559,9.4682,42.9219,6.0163,146.3048,0.006406,102.9207,0
2024-01-15T01:55:30Z,46.9050,61.8863,11.9045,9.2363,48.1091,8.6963,159.6895,0.015879,76.4091,0
2024-01-15T01:55:40Z,45.2039,59.1448,16.7157,8.2377,23.1711,9.5459,173.0439,0.016639,91.0829,0
2024-01-15T01:55:50Z,50.1737,60.7763,14.7858,7.3446,47.2923,11.8050,161.0258,0.015455,100.5261,0
2024-01-15T01:56:00Z,51.0551,61.2824,14.6016,9.2438,39.9664,11.8065,155.2099,0.009450,96.5111,0
